item_id,clean_text,domain_group,WSCG_Nodes,WSCG_Depth,Syntactic_MDD,Syntactic_Depth,Knowledge_NER_Density,Knowledge_Zipf_Rarity,Semantic_Concreteness,adversarial_raw_count,word_count,Adversarial_Score
4911,"Finance and Business: How to obtain a temporary restraining order. Document any physical abuse. If possible, you should have evidence of any physical violence you have suffered. Although it might be difficult to think clearly after a violent episode, you should gather the following evidence, which could be helpful for your case : Photographs of bruises or cuts on your face or body.",wikihow,28,6.0,3.0448,6,0.0,3.1645,2.4659,0,71,-2.6447989509823833
4912,"Family Life: How to make a care package for camp. Send some things that can be shared. Pack in some small toys, games, and puzzle books that your child can share with new friends during down time. These items will not only keep your children busy, but they may also help him break the ice and make new friends.",wikihow,28,6.0,3.1429,5,0.0,2.743,2.7865,9,67,6.578566923334897
4913,"Personal Care and Style: How to rock red lipcolor. Clean up your lips of any foreign particles (even peeling skin, even though that's not foreign) with cool water. Dab until just dry (rub in some lip balm if your kissers are chapped, and let sit until lips are moist and smooth).. Apply a single coat of red lip color, using medium pressure.",wikihow,29,3.5,3.9437,6,8.0,3.5694,2.8652,9,75,6.131835174700337
4914,"Personal Care and Style: How to make glitter shoes. Choose your shoes. The first step of this project is to find the perfect pair of shoes. Since this is a craft project, you probably don't want to spend big bucks on a brand new pair that you'll be covering in glitter anyway.",wikihow,24,10.0,2.8393,5,10.0,3.1148,2.5247,8,60,5.969457203390137
4915,"Family Life: How to keep your toddler safe in a swing. Use the booster seat swings. These swings are specifically designed for toddlers. If the booster swing has straps, make sure to strap your child in place before you begin swinging them.",wikihow,19,2.0,2.5455,5,0.0,3.4677,2.7832,0,48,-1.3604451736580236
4916,"Education and Communications: How to write a request letter. Find the company you want to work for. Search job postings to see if anyone is hiring your skill set, but sometimes it can be difficult finding jobs that are out and actively recruiting. There are times when it is best to inquire directly with a desired company as to whether they have any room for your unique set of skills.",wikihow,30,3.5,3.3194,7,0.0,3.0377,2.3582,0,76,-2.924006293878983
4917,Personal Care and Style: How to cut a shirt. Get your shirt.. Cut a slit into the shirt on either side of the collar using some sharp fabric scissors. Cut the slit along the collar seam to serve as a visual guide for the rest of your cutting project.,wikihow,21,3.5,3.38,5,9.2593,3.4243,2.8737,0,54,-1.6954939851339434
4918,"Personal Care and Style: How to draw on your eyebrows. Prepare your canvas. Before applying any makeup, your face should be cleaned, moisturized, and dried. If you wear a full face of makeup, make sure the following steps are finished before starting your brows : Begin with a layer of makeup primer.",wikihow,23,5.5,2.8421,5,8.1967,3.4408,2.6789,0,61,-2.0863842651891833
4919,"Health: How to love shyness. Accept yourself for being shy. To tell you the truth, that's just the way you are and there's nothing that anybody can say to make you into who you're not.. Use it to your advantage.",wikihow,11,1.0,2.8444,7,0.0,3.2007,2.3735,4,49,2.5837133577626563
4920,"Personal Care and Style: How to make hair accessories. Make a ribbon headband. Choose a ribbon or trim of your choice, and pick up a thin elastic band in a color/width to match. Wrap the ribbon around your head where you want the headband to sit, and then cut the ribbon to be six inches shorter that that length.",wikihow,30,4.5,3.5781,4,10.2941,3.4652,2.8609,0,68,-2.4772745452444234
4921,"Personal Care and Style: How to make a period kit. Get a small bag or purse. You need something to hold your kit! But make sure it is big enough to hold pads and, if you use them, tampons.. Get some sanitary products.",wikihow,21,3.0,2.8913,4,9.8039,3.1126,2.5825,0,51,-1.5279695793959835
4922,"Relationships: How to use the opposite sex's lavatory discreetly. Find out if there is more than one lavatory. Depending on where you are, you may have a choice about which opposite sex lavatory to use. Look for lavatories that are less frequented or more out of the way if there are multiple options.",wikihow,21,4.0,3.0893,6,5.0,3.6995,2.4212,0,60,-2.030542796609863
4923,"Family Life: How to plan a multi family vacation. Put someone in charge of the vacation while talking to your family members. When planning a multi-family vacation, put someone in charge of the vacation. While everyone is responsible for their own itineraries (like plane flights) and special needs, someone is orchestrating the master schedule so that everyone can be on the same page.",wikihow,28,2.0,3.5571,5,0.0,3.207,2.5881,0,74,-2.812323356720343
4924,Personal Care and Style: How to do gradient smokey eye makeup. Pick a base color. One of the more popular base colors for a smokey eye look is black or gray. You may go for black or gray as your base if you want a more traditional smokey eye for a night out.,wikihow,23,2.5,3.2593,4,13.7931,3.1769,2.7532,0,58,-1.9188598594512236
4925,Food and Entertaining: How to make pretzel bread. Heat the milk and butter. Place 1 cup (240 ml) of milk and 2 tablespoons of butter or margarine into a small saucepan. Heat the milk and butter over medium heat until the temperature reaches 120 to 130 degrees f (48 to 54 c).,wikihow,37,6.0,3.5439,6,14.7541,3.5269,2.9908,0,61,-2.0863842651891833
4926,Personal Care and Style: How to reduce accidents in the workplace. Put formal safety policies and procedures in place. Create a company handbook that lists out the steps that must take place in order to prevent accidents in the work place. Include instructions such as how to store dangerous and toxic items and where certain product should be stowed to ensure safe storage and retrieval.,wikihow,34,4.5,3.1364,7,7.1429,3.2174,2.4374,0,70,-2.588957482403063
4927,Health: How to measure belly fat. Stand with your feet together and belly exposed. Take off your shoes and stand up straight with your abdomen relaxed. Slouching could throw off the measurement.,wikihow,14,4.0,3.0303,3,0.0,3.5344,2.919,0,37,-0.7461890192855034
4928,"Family Life: How to leave home for the first time. Secure a place to live. Perhaps the first step you should take when making preparations to leave home is to secure a place to live. Ultimately, without a place to live, you'll have a tough time managing a job, school, or anything else in your life.",wikihow,23,5.5,2.8548,6,3.0303,2.6904,2.477,5,66,2.6344083919142163
4929,"Personal Care and Style: How to get pale skin. Avoid uv exposure. People who live closer to the equator are exposed to more ultra-violet (uv) radiation, so their cells produce more melanin. This excess melanin leads to a darker skin pigmentation that helps the skin protect itself from uv damage.",wikihow,25,2.0,3.2364,5,8.3333,3.594,2.6655,0,59,-1.9747013280305434
4930,"Personal Care and Style: How to apply a temporary tattoo. Start with clean, dry skin. Temporary tattoos are made with water-based ink, which means that they're repelled by skin's natural oils. Carefully clean the area you want to decorate with soap and water, and pat it dry with a paper towel.",wikihow,23,2.0,3.1186,6,7.9365,3.4945,2.7657,0,63,-2.198067202347824
4931,"Youth: How to get a detention. Talk when you're not supposed to. Want to get in trouble real quick? Just talk when your teacher is talking, or when you're supposed to be quiet. Especially if you channel your inner heckler.",wikihow,15,5.5,3.0227,4,0.0,3.2379,2.4788,6,49,4.583713357762656
4932,"Education and Communications: How to make time to read a book when you're busy. Buy an audio version of a book. It's usually the cheapest option, and readily available, so you can listen to it just about anywhere. Many public libraries now allow their cardholders to download electronic audiobooks to personal mp3 players.",wikihow,21,1.5,3.0862,5,0.0,3.283,2.4393,0,62,-2.1422257337685036
4933,"Personal Care and Style: How to take care of pearls. When you put them on, wear them after you're done with everything. When you're taking everything off, take them off first. As an organic gem composed of calcium carbonate, pearls are more vulnerable to the chemicals found in cosmetics, hair spray, and perfume.",wikihow,25,3.5,2.6557,5,9.2308,3.5973,2.7265,0,65,-2.3097501395064635
4934,"Personal Care and Style: How to look amazing in the rain. Avoid frizzy or straggly hair. If it's raining before you go out, put an anti-frizz cream or anti-humidity styling product in your hair. Set your style with hairspray.",wikihow,20,2.5,2.9524,5,10.0,3.4883,2.793,0,46,-1.2487622364993836
4935,"Family Life: How to style your hair for a cathedral veil. Allow your curls to hang naturally, if you have curly hair. Instead of over-styling your hair, part it as you normally would and let your curls hang naturally. Natural curls can give you a great romantic look for your wedding day.",wikihow,20,1.0,2.8947,4,0.0,3.2308,2.7148,0,61,-2.0863842651891833
4936,"Personal Care and Style: How to get in shape for volleyball. Perform lunges. Start from a standing position. First, straighten your back and roll your shoulders back and down to keep your core engaged.",wikihow,16,1.5,2.7778,4,15.0,3.4133,2.6772,0,40,-0.9137134250234633
4937,"Personal Care and Style: How to make a no sew fleece scarf. Buy at least 1/4 yard (22.86 cm) of the fabric of your choice. Fleece comes in a variety of thicknesses and patterns. Polar fleece comes in a number of thicknesses, including micro , 100 , 200 and 300.",wikihow,29,5.0,2.8519,5,22.4138,3.6261,2.5795,5,58,3.0811401405487766
4938,"Pets and Animals: How to introduce a new puppy. Identify what the puppy will need and who will provide these needs. Puppies require a lot of care, love, and patience. If you are bringing a new puppy into your home, you should take some time to identify what its needs will be and decide who will be responsible for each of these needs.",wikihow,31,4.0,2.9104,7,0.0,2.9904,2.3015,0,71,-2.6447989509823833
4939,"Cars & Other Vehicles: How to save money on motorcycle trailer rentals. Shop around. If you want to find a good price, you'll need to shop around. Spend some time familiarizing yourself with rates and pricing from different rental companies.",wikihow,19,3.0,2.6977,5,12.766,3.16,2.6809,0,47,-1.3046037050787034
4940,"Family Life: How to display photos at your wedding. Mix in baby pictures. Instead of showing only photos from your relationship, display photos of you and your partner from your whole lives. Include baby pictures, and pictures from elementary school, high school, and college.",wikihow,25,4.5,3.0,5,0.0,2.906,3.01,0,53,-1.6396525165546236
