question_id,subject,domain_group,redux_error_type,b_published,b_early_cohort,b_recent_cohort,b_random_cohort_a,b_random_cohort_b
mmlu_moral_scenarios_row_202,moral_scenarios,Non-STEM,,0.110719234,-0.23459835,1.2877841,0.27447817,0.66610837
mmlu_moral_scenarios_row_203,moral_scenarios,Non-STEM,,-0.14741144,-0.0018890111,0.6698936,0.23790339,0.07508125
mmlu_moral_scenarios_row_204,moral_scenarios,Non-STEM,,-0.7299537,0.0051532825,-0.58344805,-0.24758619,-0.15886737
mmlu_moral_scenarios_row_205,moral_scenarios,Non-STEM,,-0.3303756,-0.58670175,0.21754344,0.47005197,-0.33241072
mmlu_moral_scenarios_row_206,moral_scenarios,Non-STEM,,-1.119223,-1.4627925,-0.8659164,-0.63082355,-1.1217194
mmlu_moral_scenarios_row_207,moral_scenarios,Non-STEM,,2.5828063,1.338951,1.7500044,1.6394212,1.2769017
mmlu_moral_scenarios_row_208,moral_scenarios,Non-STEM,,0.33635944,1.5425787,1.364506,0.73071384,0.6012166
mmlu_moral_scenarios_row_209,moral_scenarios,Non-STEM,,4.652881,1.3392469,4.3403797,2.4562325,2.424773
mmlu_moral_scenarios_row_210,moral_scenarios,Non-STEM,,-1.2292258,-0.92779946,-1.2395302,-0.58073926,-1.204364
mmlu_moral_scenarios_row_211,moral_scenarios,Non-STEM,,-0.6193828,-0.23581451,-0.3861393,-0.034876876,-0.22282559
mmlu_moral_scenarios_row_212,moral_scenarios,Non-STEM,,0.8748641,1.7240256,2.6001756,1.3582933,1.1154848
mmlu_moral_scenarios_row_213,moral_scenarios,Non-STEM,,-0.47580466,0.42318106,-0.30804393,0.065010235,-0.31146255
mmlu_moral_scenarios_row_214,moral_scenarios,Non-STEM,,-1.3738514,-0.766429,-1.4567187,-0.4887857,-1.6523327
mmlu_moral_scenarios_row_215,moral_scenarios,Non-STEM,,1.0238212,1.9594537,2.2814147,1.2543807,1.0904093
mmlu_moral_scenarios_row_216,moral_scenarios,Non-STEM,,-0.09203408,0.5816501,-0.13882954,0.549094,0.30488366
mmlu_moral_scenarios_row_217,moral_scenarios,Non-STEM,,2.8593154,-0.27675173,1.714299,0.37477693,1.3148504
mmlu_moral_scenarios_row_218,moral_scenarios,Non-STEM,,0.21387133,0.7822815,1.0511942,0.8644431,0.34009063
mmlu_moral_scenarios_row_219,moral_scenarios,Non-STEM,,4.3793845,1.9329141,4.6090307,2.9008117,2.9880457
mmlu_moral_scenarios_row_220,moral_scenarios,Non-STEM,,-0.94704866,-0.29814643,-0.9156573,-0.43319884,-0.41047296
mmlu_moral_scenarios_row_221,moral_scenarios,Non-STEM,,-0.2067768,0.2942657,-0.049721956,0.41281265,0.54881877
mmlu_moral_scenarios_row_222,moral_scenarios,Non-STEM,,-1.5864819,-1.5923072,-1.5776701,-1.0604082,-1.4030123
mmlu_moral_scenarios_row_223,moral_scenarios,Non-STEM,,1.8822416,2.0156417,2.6373522,1.3561983,2.2192516
mmlu_moral_scenarios_row_224,moral_scenarios,Non-STEM,ok,0.9318547,1.3569479,2.7422187,1.1986364,1.3003486
mmlu_moral_scenarios_row_225,moral_scenarios,Non-STEM,,2.6781616,2.6662073,2.8437946,2.5286033,2.5140367
mmlu_moral_scenarios_row_226,moral_scenarios,Non-STEM,,0.048724484,-0.80110586,1.148408,0.5930751,-0.16851266
mmlu_moral_scenarios_row_227,moral_scenarios,Non-STEM,,0.99311024,1.9163325,0.89005905,1.2069743,1.0459598
mmlu_moral_scenarios_row_228,moral_scenarios,Non-STEM,,0.36289656,0.4680138,0.04337674,0.79733384,0.8156835
mmlu_moral_scenarios_row_229,moral_scenarios,Non-STEM,,1.5693247,0.21586524,2.0835893,1.0884976,1.4345593
mmlu_moral_scenarios_row_230,moral_scenarios,Non-STEM,,0.018492898,0.15964915,1.0564973,0.7771694,0.34598118
mmlu_moral_scenarios_row_231,moral_scenarios,Non-STEM,ok,1.048937,2.4166543,2.5062485,1.4454834,1.5692014
mmlu_moral_scenarios_row_232,moral_scenarios,Non-STEM,,0.3385172,0.5632113,0.6692122,0.7397761,0.24040805
mmlu_moral_scenarios_row_233,moral_scenarios,Non-STEM,,-0.9021922,-0.43016958,-0.75176096,-0.2361928,-0.2931308
mmlu_moral_scenarios_row_234,moral_scenarios,Non-STEM,,3.4820313,0.56267184,3.520108,1.955428,1.5639538
mmlu_moral_scenarios_row_235,moral_scenarios,Non-STEM,,4.0442142,1.8623148,2.4218926,1.962908,2.3343825
mmlu_moral_scenarios_row_236,moral_scenarios,Non-STEM,,0.926102,1.033859,2.026335,1.07538,0.6099552
mmlu_moral_scenarios_row_237,moral_scenarios,Non-STEM,,-0.9970769,-0.54240936,-0.940439,-0.4729198,-0.5443276
mmlu_moral_scenarios_row_238,moral_scenarios,Non-STEM,,-0.4764089,-0.014893351,-0.18008234,0.29884902,-0.6431317
mmlu_moral_scenarios_row_239,moral_scenarios,Non-STEM,,0.10536394,0.32436427,0.26467636,0.61173475,0.6510192
mmlu_moral_scenarios_row_240,moral_scenarios,Non-STEM,ok,-0.69195265,-0.035900537,-0.5397658,-0.25487378,-0.13630106
mmlu_moral_scenarios_row_241,moral_scenarios,Non-STEM,,-1.0104969,-0.45818317,-0.9212857,-0.5435904,-0.74207
mmlu_moral_scenarios_row_242,moral_scenarios,Non-STEM,,-0.9362597,-0.47743094,-0.8194933,-0.52264786,-0.34103164
mmlu_moral_scenarios_row_243,moral_scenarios,Non-STEM,,2.8458567,2.6075935,1.810414,1.9839327,2.2723775
mmlu_moral_scenarios_row_244,moral_scenarios,Non-STEM,,-0.6355525,-0.19555472,-0.4761673,-0.17644922,-0.066126116
mmlu_moral_scenarios_row_245,moral_scenarios,Non-STEM,,2.5287263,2.8823876,3.5205615,2.3551776,2.0831673
mmlu_moral_scenarios_row_246,moral_scenarios,Non-STEM,,-2.4173074,-1.0580137,-1.9012715,-0.30644223,-1.2320594
mmlu_moral_scenarios_row_247,moral_scenarios,Non-STEM,ok,-0.9884366,-0.42101628,-0.92263806,-0.49952996,-0.3765086
mmlu_moral_scenarios_row_248,moral_scenarios,Non-STEM,,-0.0720021,0.04000561,0.43765342,0.28051677,0.23408592
mmlu_moral_scenarios_row_249,moral_scenarios,Non-STEM,,1.7616948,0.40829968,1.749587,0.4325593,0.92748886
mmlu_moral_scenarios_row_250,moral_scenarios,Non-STEM,,0.6912585,0.116371386,0.8124361,0.7807218,0.5608681
mmlu_moral_scenarios_row_251,moral_scenarios,Non-STEM,,-0.642334,0.0073969755,-0.50049233,-0.16422416,0.0011248033
mmlu_moral_scenarios_row_252,moral_scenarios,Non-STEM,,1.8312252,3.0372834,4.3209186,2.0759363,2.183013
mmlu_moral_scenarios_row_253,moral_scenarios,Non-STEM,,-1.4841294,-1.2378404,-1.4597156,-1.0695,-1.7007476
mmlu_moral_scenarios_row_254,moral_scenarios,Non-STEM,,1.2959058,1.6990182,1.8595587,1.2264031,1.2466522
mmlu_moral_scenarios_row_255,moral_scenarios,Non-STEM,,0.5344811,-0.0018549147,2.384385,0.794624,0.80576617
mmlu_moral_scenarios_row_256,moral_scenarios,Non-STEM,,-0.73083997,-0.026788905,-0.5756262,-0.16133529,-0.20654552
mmlu_moral_scenarios_row_257,moral_scenarios,Non-STEM,ok,1.6561007,2.3791406,3.7332194,1.7878134,1.9365511
mmlu_moral_scenarios_row_258,moral_scenarios,Non-STEM,,4.8547153,2.276277,5.076946,2.6929371,2.8855636
mmlu_moral_scenarios_row_259,moral_scenarios,Non-STEM,,3.438238,1.4232386,4.699957,1.8211265,2.3913252
mmlu_moral_scenarios_row_260,moral_scenarios,Non-STEM,,0.94778615,1.82035,2.7604728,1.2133306,1.8750751
mmlu_moral_scenarios_row_261,moral_scenarios,Non-STEM,,-0.043709703,0.43142116,0.49748537,0.17805889,0.2524599
mmlu_moral_scenarios_row_262,moral_scenarios,Non-STEM,ok,0.23077036,-0.053842973,1.7183708,0.16872384,0.4604037
mmlu_moral_scenarios_row_263,moral_scenarios,Non-STEM,,4.4888887,2.7967627,4.071826,2.509732,2.586035
mmlu_moral_scenarios_row_264,moral_scenarios,Non-STEM,,-0.992951,-0.46490252,-0.87291783,-0.5535995,-0.40368623
mmlu_moral_scenarios_row_265,moral_scenarios,Non-STEM,,-0.8729104,-0.2254227,-0.80785125,-0.5008815,-0.4565779
mmlu_moral_scenarios_row_266,moral_scenarios,Non-STEM,,-0.0017536508,-0.24703753,0.63198584,0.40609178,0.4656647
mmlu_moral_scenarios_row_267,moral_scenarios,Non-STEM,,-0.15341742,-0.5614919,0.8744631,0.2303114,0.06989523
mmlu_moral_scenarios_row_268,moral_scenarios,Non-STEM,,-1.7326232,-1.6360209,-1.6856502,-1.153856,-1.9452255
mmlu_moral_scenarios_row_269,moral_scenarios,Non-STEM,ok,0.86309034,1.1272584,2.6326027,1.1099851,1.2754998
mmlu_moral_scenarios_row_270,moral_scenarios,Non-STEM,,-0.010122457,0.1099427,0.8502046,0.35897338,0.28944087
mmlu_moral_scenarios_row_271,moral_scenarios,Non-STEM,ok,-0.4000874,0.12277308,-0.27430785,0.0688094,0.16800828
mmlu_moral_scenarios_row_272,moral_scenarios,Non-STEM,ok,1.2601726,1.1978602,3.3046453,1.3376647,1.3460795
mmlu_moral_scenarios_row_273,moral_scenarios,Non-STEM,,2.7712896,2.080386,0.26501644,1.9302558,1.4794387
mmlu_moral_scenarios_row_274,moral_scenarios,Non-STEM,,1.4206754,0.9247208,2.3628857,1.3249767,2.237193
mmlu_moral_scenarios_row_275,moral_scenarios,Non-STEM,,0.6452554,2.0622914,1.6132524,0.79714906,1.2899755
mmlu_moral_scenarios_row_276,moral_scenarios,Non-STEM,,0.8961006,2.098758,2.046034,1.1042587,1.6512766
mmlu_moral_scenarios_row_277,moral_scenarios,Non-STEM,,-0.38455665,0.51118064,-0.32747748,0.4930596,0.20095459
mmlu_moral_scenarios_row_278,moral_scenarios,Non-STEM,,1.9833252,2.8359036,2.1279695,2.0971754,1.9588958
mmlu_moral_scenarios_row_279,moral_scenarios,Non-STEM,,-0.6301212,-0.20379102,-0.44204992,-0.06445254,-0.28065628
mmlu_moral_scenarios_row_280,moral_scenarios,Non-STEM,,-2.0176375,-1.4326545,-1.7414473,-0.8222585,-1.8718497
mmlu_moral_scenarios_row_281,moral_scenarios,Non-STEM,ok,0.94501656,1.6279141,1.4693859,0.9586447,0.5874326
mmlu_moral_scenarios_row_282,moral_scenarios,Non-STEM,ok,0.50312847,-0.30121437,1.9247735,0.9156927,0.7820669
mmlu_moral_scenarios_row_283,moral_scenarios,Non-STEM,,-0.89993465,-0.2649037,-0.5832224,-0.07190246,-0.19324434
mmlu_moral_scenarios_row_284,moral_scenarios,Non-STEM,,0.03796239,0.55189687,0.6180218,0.25127655,0.3627206
mmlu_moral_scenarios_row_285,moral_scenarios,Non-STEM,,-0.8955657,0.4236709,-0.80911744,-0.27106085,-1.2659379
mmlu_moral_scenarios_row_286,moral_scenarios,Non-STEM,,-0.7146365,-0.05527331,-0.58409476,-0.1133636,-0.071150444
mmlu_moral_scenarios_row_287,moral_scenarios,Non-STEM,,4.2016153,0.9499763,3.5904963,2.3420525,1.9646119
mmlu_moral_scenarios_row_288,moral_scenarios,Non-STEM,,0.5750273,0.9354178,0.5054447,0.89926267,1.1220771
mmlu_moral_scenarios_row_289,moral_scenarios,Non-STEM,,2.2498941,0.3800815,0.996772,0.31645602,0.8312404
mmlu_moral_scenarios_row_290,moral_scenarios,Non-STEM,,-1.0810015,-1.1395577,-0.85309386,-0.31880143,-1.0249956
mmlu_moral_scenarios_row_291,moral_scenarios,Non-STEM,,1.7997807,0.030229032,3.2685719,1.7780653,1.2378663
mmlu_moral_scenarios_row_292,moral_scenarios,Non-STEM,,3.1395757,1.9868803,3.0362787,2.2214384,1.4962884
mmlu_moral_scenarios_row_293,moral_scenarios,Non-STEM,,0.7073055,1.699992,2.3437803,1.1231537,1.1735561
mmlu_moral_scenarios_row_294,moral_scenarios,Non-STEM,,0.7932132,1.8350637,2.1036108,1.1075906,1.2384483
mmlu_moral_scenarios_row_295,moral_scenarios,Non-STEM,,1.5485374,0.44839627,2.7111223,1.448896,1.1675051
mmlu_moral_scenarios_row_296,moral_scenarios,Non-STEM,,1.5400994,0.7736483,0.7918751,1.1319623,1.1568121
mmlu_moral_scenarios_row_297,moral_scenarios,Non-STEM,,-1.4172715,-0.74129456,-0.9729097,0.15623374,-0.15370707
mmlu_moral_scenarios_row_298,moral_scenarios,Non-STEM,,3.505102,2.0214634,4.6519117,2.2063942,2.3533318
mmlu_moral_scenarios_row_299,moral_scenarios,Non-STEM,,-1.0152704,-0.41610807,-0.972735,-0.79122,-0.43465674
mmlu_moral_scenarios_row_300,moral_scenarios,Non-STEM,,-0.056396373,0.04328028,0.7337909,0.08395346,0.31940678
mmlu_moral_scenarios_row_301,moral_scenarios,Non-STEM,,0.30857065,0.3762366,1.3557315,0.91074467,0.6585768
mmlu_moral_scenarios_row_302,moral_scenarios,Non-STEM,ok,5.0675178,2.8434677,4.6013927,3.1157525,3.13659
mmlu_moral_scenarios_row_303,moral_scenarios,Non-STEM,,0.0054992875,-1.0425009,1.0595214,0.6116205,0.2035185
mmlu_moral_scenarios_row_304,moral_scenarios,Non-STEM,,-2.2268627,0.26991066,-1.8876015,-0.71325016,-0.7510968
mmlu_moral_scenarios_row_305,moral_scenarios,Non-STEM,,-0.716438,-0.070203595,-0.62473667,-0.04660309,-0.8721613
mmlu_moral_scenarios_row_306,moral_scenarios,Non-STEM,,0.63233644,-0.011719419,0.08656248,0.73326236,0.3509599
mmlu_moral_scenarios_row_307,moral_scenarios,Non-STEM,,3.6040719,1.4964434,3.1128592,2.574332,2.0406773
mmlu_moral_scenarios_row_308,moral_scenarios,Non-STEM,,3.3309236,2.5316072,1.0188346,1.8530351,2.156701
mmlu_moral_scenarios_row_309,moral_scenarios,Non-STEM,,0.8669019,0.95931566,3.0033605,1.1574116,1.2060288
mmlu_moral_scenarios_row_310,moral_scenarios,Non-STEM,,-0.67499685,-0.24844405,-0.44504347,0.10527834,-0.22230378
mmlu_moral_scenarios_row_311,moral_scenarios,Non-STEM,,-0.08678114,0.4377145,0.12911539,0.3817038,0.5447636
mmlu_moral_scenarios_row_312,moral_scenarios,Non-STEM,,-1.1973821,-0.5649561,-1.3304033,-0.7725996,-1.1841
mmlu_moral_scenarios_row_313,moral_scenarios,Non-STEM,ok,1.8934692,0.69299334,1.8602227,1.3708377,1.2884731
mmlu_moral_scenarios_row_314,moral_scenarios,Non-STEM,,1.4744291,2.723105,3.1800396,1.6792058,2.2849178
mmlu_moral_scenarios_row_315,moral_scenarios,Non-STEM,,2.9978917,1.5258427,3.6137607,2.3937669,2.1096325
mmlu_moral_scenarios_row_316,moral_scenarios,Non-STEM,,0.3150878,0.27660164,2.159706,0.62067777,0.6365493
mmlu_moral_scenarios_row_317,moral_scenarios,Non-STEM,,-0.7792915,-0.28067473,-0.67588305,-0.20880772,-0.26227504
mmlu_moral_scenarios_row_318,moral_scenarios,Non-STEM,ok,-0.9180515,-0.4245017,-0.773955,-0.36158392,-0.37211588
mmlu_moral_scenarios_row_319,moral_scenarios,Non-STEM,,0.5212101,0.78822374,1.4337232,0.64903593,0.45232445
mmlu_moral_scenarios_row_320,moral_scenarios,Non-STEM,,-1.1951594,-1.1300317,-1.1415662,-0.78700614,-1.6424143
mmlu_moral_scenarios_row_321,moral_scenarios,Non-STEM,ok,-0.4700888,0.100564115,-0.2839134,0.13621394,0.07700302
mmlu_moral_scenarios_row_322,moral_scenarios,Non-STEM,,1.0740147,1.7760993,2.176721,1.4841126,1.3677353
mmlu_moral_scenarios_row_323,moral_scenarios,Non-STEM,,2.623439,0.96215403,3.989292,1.8866057,2.082383
mmlu_moral_scenarios_row_324,moral_scenarios,Non-STEM,ok,5.8703113,3.2424972,4.8855267,3.5360432,3.0548074
mmlu_moral_scenarios_row_325,moral_scenarios,Non-STEM,,-1.42167,-1.2680061,-1.3480257,-0.7088124,-1.5118041
mmlu_moral_scenarios_row_326,moral_scenarios,Non-STEM,,0.60606396,0.8782199,1.6577356,1.0401843,0.8617558
mmlu_moral_scenarios_row_327,moral_scenarios,Non-STEM,,1.7850521,1.9156061,3.7762752,2.0402381,1.9064174
mmlu_moral_scenarios_row_328,moral_scenarios,Non-STEM,,1.4661896,2.7168796,2.182666,2.0094063,1.3174129
mmlu_moral_scenarios_row_329,moral_scenarios,Non-STEM,,3.7162397,2.3068507,2.8994293,2.0410872,2.3480349
mmlu_moral_scenarios_row_330,moral_scenarios,Non-STEM,,1.1024096,1.1976736,2.025195,1.4285012,1.2905735
mmlu_moral_scenarios_row_331,moral_scenarios,Non-STEM,,2.610999,1.3948942,2.7190971,1.9426328,1.5693966
mmlu_moral_scenarios_row_332,moral_scenarios,Non-STEM,,-0.71004623,-0.2107648,-0.49517396,0.012342703,0.0108235385
mmlu_moral_scenarios_row_333,moral_scenarios,Non-STEM,,4.907739,2.8480625,4.653087,3.4003973,3.233748
mmlu_moral_scenarios_row_334,moral_scenarios,Non-STEM,ok,2.2702565,1.9857464,4.619982,1.6542819,2.6388884
mmlu_moral_scenarios_row_335,moral_scenarios,Non-STEM,,0.30985233,0.40966234,1.4139264,0.59638697,0.96459216
mmlu_moral_scenarios_row_336,moral_scenarios,Non-STEM,,5.0037236,2.6893852,4.462793,3.1043148,2.865344
mmlu_moral_scenarios_row_337,moral_scenarios,Non-STEM,ok,0.2210423,-0.1745262,1.3102155,0.48507616,0.6711097
mmlu_moral_scenarios_row_338,moral_scenarios,Non-STEM,,-0.09491499,0.9690862,0.13306978,0.39915356,0.45431137
mmlu_moral_scenarios_row_339,moral_scenarios,Non-STEM,,-0.97331244,-0.35827035,-0.60223484,-0.28585124,-0.005286744
mmlu_moral_scenarios_row_340,moral_scenarios,Non-STEM,,0.932047,1.6340094,3.1381218,1.1595664,1.5405588
mmlu_moral_scenarios_row_341,moral_scenarios,Non-STEM,,0.53310865,0.8002524,1.6355984,0.783718,0.5224303
mmlu_moral_scenarios_row_342,moral_scenarios,Non-STEM,,-0.010331559,1.055297,0.92841566,0.47471988,-0.2520365
mmlu_moral_scenarios_row_343,moral_scenarios,Non-STEM,,0.104075685,1.2383169,-0.2770177,0.9546809,0.4205761
mmlu_moral_scenarios_row_344,moral_scenarios,Non-STEM,,0.47024024,0.34760168,0.0683865,0.76799434,0.5410969
mmlu_moral_scenarios_row_345,moral_scenarios,Non-STEM,,-1.6192813,-1.3652426,-1.5911696,-1.0250916,-1.737838
mmlu_moral_scenarios_row_346,moral_scenarios,Non-STEM,,2.6769764,1.2934896,1.8479068,2.0845733,2.061536
mmlu_moral_scenarios_row_347,moral_scenarios,Non-STEM,,0.36210993,1.8777028,0.53320915,0.57096916,0.43027163
mmlu_moral_scenarios_row_348,moral_scenarios,Non-STEM,,2.4842017,2.034825,3.289505,2.2147548,1.8335065
mmlu_moral_scenarios_row_349,moral_scenarios,Non-STEM,,1.9859577,1.6732985,1.6351007,1.5665497,1.5488037
mmlu_moral_scenarios_row_350,moral_scenarios,Non-STEM,,3.905381,2.081821,2.1991594,1.3845863,0.7637838
mmlu_moral_scenarios_row_351,moral_scenarios,Non-STEM,,3.2847517,2.4335513,4.575104,2.03472,2.8071458
mmlu_moral_scenarios_row_352,moral_scenarios,Non-STEM,,2.7553394,1.5622473,3.9243934,1.8100326,2.0068033
mmlu_moral_scenarios_row_353,moral_scenarios,Non-STEM,ok,-0.31683457,0.27095327,-0.1371247,0.17862684,0.013269759
mmlu_moral_scenarios_row_354,moral_scenarios,Non-STEM,,1.9670854,2.142588,0.9074105,1.6359919,1.2738355
mmlu_moral_scenarios_row_355,moral_scenarios,Non-STEM,ok,0.7331911,0.7170536,2.067407,1.2180679,1.1896683
mmlu_moral_scenarios_row_356,moral_scenarios,Non-STEM,,0.46829885,0.22154957,2.0005553,0.8169517,0.37797076
mmlu_moral_scenarios_row_357,moral_scenarios,Non-STEM,ok,-0.96461916,-0.5118038,-0.8665452,-0.52997005,-0.4621474
mmlu_moral_scenarios_row_358,moral_scenarios,Non-STEM,,0.63493913,0.15870188,0.20082098,0.94577646,0.93253195
mmlu_moral_scenarios_row_359,moral_scenarios,Non-STEM,,-0.05209107,-0.9900311,2.4266708,0.2510837,0.5685222
mmlu_moral_scenarios_row_360,moral_scenarios,Non-STEM,ok,-0.5392817,0.08137434,-0.39592585,0.34592715,-0.038482245
mmlu_moral_scenarios_row_361,moral_scenarios,Non-STEM,,-1.6616629,-1.6597185,-1.5634948,-1.1858793,-1.9284998
mmlu_moral_scenarios_row_362,moral_scenarios,Non-STEM,,-0.8099875,-0.43433005,-0.6656185,-0.33485746,-0.8416662
mmlu_moral_scenarios_row_363,moral_scenarios,Non-STEM,,-0.35704073,0.13460287,-0.10732311,0.25591272,0.2664998
mmlu_moral_scenarios_row_364,moral_scenarios,Non-STEM,,0.6250394,2.1585472,1.2280514,1.2008693,1.0678054
mmlu_moral_scenarios_row_365,moral_scenarios,Non-STEM,,-0.7400748,-0.1016962,-0.62575954,-0.20659415,-0.027914966
mmlu_moral_scenarios_row_366,moral_scenarios,Non-STEM,,-0.71210945,0.43700892,-0.6663046,-0.061876502,-0.23411793
mmlu_moral_scenarios_row_367,moral_scenarios,Non-STEM,,-1.7871221,-0.96753615,-2.071604,-0.21107227,-1.4097459
mmlu_moral_scenarios_row_368,moral_scenarios,Non-STEM,,3.5531828,0.12467178,4.0412407,2.12471,1.3494822
mmlu_moral_scenarios_row_369,moral_scenarios,Non-STEM,,0.89120215,1.7554466,2.0508902,1.2053753,1.383211
mmlu_moral_scenarios_row_370,moral_scenarios,Non-STEM,,1.7513255,1.6648197,2.870316,1.98953,1.8518242
mmlu_moral_scenarios_row_371,moral_scenarios,Non-STEM,,-0.21657747,0.07458624,-0.0016325044,0.41861242,0.3531931
mmlu_moral_scenarios_row_372,moral_scenarios,Non-STEM,,0.7585432,1.054147,1.3070136,1.2002972,1.0750039
mmlu_moral_scenarios_row_373,moral_scenarios,Non-STEM,,0.50903916,0.5547529,2.059122,1.023902,1.2040604
mmlu_moral_scenarios_row_374,moral_scenarios,Non-STEM,,-1.0695637,-0.5981649,-1.0034263,-0.6653363,-0.40031192
mmlu_moral_scenarios_row_375,moral_scenarios,Non-STEM,,0.0072552953,-0.0026890375,1.2288853,0.5774671,-0.028764974
mmlu_moral_scenarios_row_376,moral_scenarios,Non-STEM,,-0.07766262,0.43240216,0.7747492,0.1805947,0.08486543
mmlu_moral_scenarios_row_377,moral_scenarios,Non-STEM,,-0.108689524,0.39786458,0.096967645,0.6397651,0.01314615
mmlu_moral_scenarios_row_378,moral_scenarios,Non-STEM,,0.2730008,0.115604445,1.2599266,0.34148452,0.5153809
mmlu_moral_scenarios_row_379,moral_scenarios,Non-STEM,,0.875108,0.7157588,1.9610878,1.152575,1.420325
mmlu_moral_scenarios_row_380,moral_scenarios,Non-STEM,,0.4987162,0.74318355,1.5950536,0.71911967,1.0261194
mmlu_moral_scenarios_row_381,moral_scenarios,Non-STEM,,0.8001806,2.2940593,1.2350526,0.8504267,1.1548054
mmlu_moral_scenarios_row_382,moral_scenarios,Non-STEM,ok,-1.6515962,-1.5706666,-1.6079683,-1.030618,-1.660211
mmlu_moral_scenarios_row_383,moral_scenarios,Non-STEM,,2.066404,-0.1771971,2.5591726,0.7863742,-0.023454703
mmlu_moral_scenarios_row_384,moral_scenarios,Non-STEM,,0.15355869,0.7777181,0.1900946,0.8710228,0.5394993
mmlu_moral_scenarios_row_385,moral_scenarios,Non-STEM,ok,1.0309873,1.1120112,2.689115,1.5238339,1.365746
mmlu_moral_scenarios_row_386,moral_scenarios,Non-STEM,,1.7422317,2.1079774,3.7191446,1.4002527,2.440132
mmlu_moral_scenarios_row_387,moral_scenarios,Non-STEM,,0.13364461,-0.40856972,1.1093327,0.30067602,0.33665925
mmlu_moral_scenarios_row_388,moral_scenarios,Non-STEM,,-0.17864206,0.10640502,-0.123512164,0.9109626,0.28970537
mmlu_moral_scenarios_row_389,moral_scenarios,Non-STEM,,0.5350312,0.3109447,1.5327454,0.9163774,1.0307624
mmlu_moral_scenarios_row_390,moral_scenarios,Non-STEM,,0.67758644,0.89515907,1.9284014,0.971632,0.79891306
mmlu_moral_scenarios_row_391,moral_scenarios,Non-STEM,bad_question_clarity,0.5717352,0.99531233,1.8666538,0.833996,0.84991425
mmlu_moral_scenarios_row_392,moral_scenarios,Non-STEM,,-0.34342438,0.050955337,-0.11387767,0.08042305,0.17856047
mmlu_moral_scenarios_row_393,moral_scenarios,Non-STEM,,3.6489062,1.6183647,3.5694137,2.6410997,2.1102602
mmlu_moral_scenarios_row_394,moral_scenarios,Non-STEM,,3.2579148,2.066382,1.0357829,1.7650094,2.081145
mmlu_moral_scenarios_row_395,moral_scenarios,Non-STEM,,-1.5784236,-1.4097068,-1.4983075,-0.8177381,-1.7863545
mmlu_moral_scenarios_row_396,moral_scenarios,Non-STEM,,-0.77473414,-0.08232917,-0.4703613,-0.001886249,-0.6904211
mmlu_moral_scenarios_row_397,moral_scenarios,Non-STEM,,-0.047539055,0.10152447,1.2801652,0.35839507,0.21573198
mmlu_moral_scenarios_row_398,moral_scenarios,Non-STEM,,0.040026847,-0.10227311,1.1380675,0.68726784,0.5192235
mmlu_moral_scenarios_row_399,moral_scenarios,Non-STEM,,2.0550869,3.0185537,2.7977266,2.1269321,1.9279629
mmlu_moral_scenarios_row_400,moral_scenarios,Non-STEM,,0.15659171,0.7662444,0.95162964,0.53929096,0.3406649
mmlu_moral_scenarios_row_401,moral_scenarios,Non-STEM,,1.3246355,0.986084,0.9785023,0.9000547,0.42618164
mmlu_moral_scenarios_row_402,moral_scenarios,Non-STEM,,-0.208162,0.061227582,-0.05151547,0.37398332,0.5559113
mmlu_moral_scenarios_row_403,moral_scenarios,Non-STEM,,-1.2154782,-1.122006,-0.8494956,-0.57043415,-1.1297885
